2019-08-13 16:45:01 AliSpeech_C++SDK(INFO)[140214718076672]: getStartCommand:253 StartCommand: {"context":{"sdk":{"language":"C++","name":"nls-sdk-linux","version":"2.3.15"}},"header":{"appkey":"un2wEHfu32KN5ELW","message_id":"1748f1f5b40544bea75bc7058a9b826e","name":"StartTranscription","namespace":"SpeechTranscriber","task_id":"73bcd2184fd4467ab91e75b846133f09"},"payload":{"enable_intermediate_result":true,"enable_inverse_text_normalization":true,"enable_punctuation_prediction":true,"format":"pcm","sample_rate":8000}}
2019-08-13 16:45:44 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"20bf0370b6544681ac751bc6a8f524d7","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":2,"time":42750,"result":"我，我想我想钱没没写，现在为什我这我我，我是企业股职工啊，我就说您是在成都这边工作，对吧，没有没有呃，那您在什么地方工作了","confidence":0.41393378376960754,"words":[],"status":20000000}}
2019-08-13 16:45:44 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:45:45 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:45:45 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"84b94e1413f144489d51768423c283ae","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":2,"time":43350,"result":"我，我想我想钱没没写，现在为什我这我我，我是企业股职工啊，我就说您是在成都这边工作，对吧，没有没有呃，那您在什么地方工作了，漳州","confidence":0.4130588471889496,"words":[],"status":20000000}}
2019-08-13 16:45:45 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:45:46 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:45:46 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"220ae46a5b124a608b051c2fc4ccb8b6","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":2,"time":43950,"result":"我，我想我想钱没没写，现在为什我这我我，我是企业股职工啊，我就说您是在成都这边工作，对吧，没有没有呃，那您在什么地方工作了，漳州在","confidence":0.4075731933116913,"words":[],"status":20000000}}
2019-08-13 16:45:46 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:45:46 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:45:46 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"853aeb4cf1ac4290b2d7b8442692597d","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":2,"time":44550,"result":"我，我想我想钱没没写，现在为什我这我我，我是企业股职工啊，我就说您是在成都这边工作，对吧，没有没有呃，那您在什么地方工作了，漳州在达州你","confidence":0.41228216886520386,"words":[],"status":20000000}}
2019-08-13 16:45:46 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:45:47 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:45:47 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"0e2685c2fd6a49c0a04d10c0db5e01cf","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":2,"time":45350,"result":"我，我想我想钱没没写，现在为什我这我我，我是企业股职工啊，我就说您是在成都这边工作，对吧，没有没有呃，那您在什么地方工作了，漳州在达州，你是通过什么","confidence":0.4106946289539337,"words":[],"status":20000000}}
2019-08-13 16:45:47 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:45:47 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:45:47 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"198b436cf07e4f858653bf363cc3e6c4","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":2,"time":45750,"result":"我，我想我想钱没没写，现在为什我这我我，我是企业股职工啊，我就说您是在成都这边工作，对吧，没有没有呃，那您在什么地方工作了，漳州在达州，你是通过什么地方","confidence":0.4113696217536926,"words":[],"status":20000000}}
2019-08-13 16:45:47 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:45:48 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:45:48 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"98b0b828168b442cbeddbb90ebb570a3","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":2,"time":46350,"result":"我，我想我想钱没没写，现在为什我这我我，我是企业股职工啊，我就说您是在成都这边工作，对吧，没有没有呃，那您在什么地方工作了，漳州在达州，你是通过什么地方呃了解到我们","confidence":0.4111936092376709,"words":[],"status":20000000}}
2019-08-13 16:45:48 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:45:48 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:45:48 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"bdf4e48413644df68a0ebf7546e702c8","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":2,"time":46950,"result":"我，我想我想钱没没写，现在为什我这我我，我是企业股职工啊，我就说您是在成都这边工作，对吧，没有没有呃，那您在什么地方工作了，漳州在达州，你是通过什么地方呃了解到我们电台的嘛","confidence":0.40585434436798096,"words":[],"status":20000000}}
2019-08-13 16:45:48 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:45:50 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:45:50 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"42e2786e930d4bbb974ec0d0849fcae5","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":2,"time":48150,"result":"我，我想我想钱没没写，现在为什我这我我，我是企业股职工啊，我就说您是在成都这边工作，对吧，没有没有呃，那您在什么地方工作了，漳州在达州，你是通过什么地方呃了解到我们电台的嘛，我全","confidence":0.41059890389442444,"words":[],"status":20000000}}
2019-08-13 16:45:50 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:45:51 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:45:51 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"d8b943bd08644fb6a4773fe6dfe70bb4","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":2,"time":48950,"result":"我，我想我想钱没没写，现在为什我这我我，我是企业股职工啊，我就说您是在成都这边工作，对吧，没有没有呃，那您在什么地方工作了，漳州在达州，你是通过什么地方呃了解到我们电台的嘛，被推我确认环保","confidence":0.41017863154411316,"words":[],"status":20000000}}
2019-08-13 16:45:51 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:45:52 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:45:52 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"f91094ab47cd41aa9f14749ac07dc037","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":2,"time":49950,"result":"我，我想我想钱没没写，现在为什我这我我，我是企业股职工啊，我就说您是在成都这边工作，对吧，没有没有呃，那您在什么地方工作了，漳州在达州，你是通过什么地方呃了解到我们电台的嘛，被推我确认环保呃您","confidence":0.4081990718841553,"words":[],"status":20000000}}
2019-08-13 16:45:52 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:45:52 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:45:52 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"5d701c4f483f4ac491d8cca99ddaba53","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":2,"time":50550,"result":"我，我想我想钱没没写，现在为什我这我我，我是企业股职工啊，我就说您是在成都这边工作，对吧，没有没有呃，那您在什么地方工作了，漳州在达州，你是通过什么地方呃了解到我们电台的嘛，被推我确认环保呃，您是在","confidence":0.4144374430179596,"words":[],"status":20000000}}
2019-08-13 16:45:52 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:45:53 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:45:53 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"c097fa80b68e4d8bacc11f5c7c4d3822","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":2,"time":51150,"result":"我，我想我想钱没没写，现在为什我这我我，我是企业股职工啊，我就说您是在成都这边工作，对吧，没有没有呃，那您在什么地方工作了，漳州在达州，你是通过什么地方呃了解到我们电台的嘛，被推我确认环保呃，您是在您是在成","confidence":0.4145733118057251,"words":[],"status":20000000}}
2019-08-13 16:45:53 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:45:53 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:45:53 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"72755f7afa324875889faa7ee8953ac8","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":2,"time":51750,"result":"我，我想我想钱没没写，现在为什我这我我，我是企业股职工啊，我就说您是在成都这边工作，对吧，没有没有呃，那您在什么地方工作了，漳州在达州，你是通过什么地方呃了解到我们电台的嘛，被推我确认环保呃，您是在您是在成都这边吗","confidence":0.410115510225296,"words":[],"status":20000000}}
2019-08-13 16:45:53 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:45:54 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:45:54 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"763312dab247426cb9a04c0a96b88675","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":2,"time":52350,"result":"我，我想我想钱没没写，现在为什我这我我，我是企业股职工啊，我就说您是在成都这边工作，对吧，没有没有呃，那您在什么地方工作了，漳州在达州，你是通过什么地方呃了解到我们电台的嘛，被推我确认环保呃，您是在您是在成都这边吗，还在达州了","confidence":0.41018760204315186,"words":[],"status":20000000}}
2019-08-13 16:45:54 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:45:55 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:45:55 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"8f4b1547a1014b88b91bc75b025b0cf6","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":2,"time":52910,"result":"我，我想我想钱没没写，现在为什我这我我，我是企业股职工啊，我就说您是在成都这边工作，对吧，没有没有呃，那您在什么地方工作了，漳州在达州，你是通过什么地方呃了解到我们电台的嘛，被推我确认环保呃，您是在您是在成都这边吗，还在达州了打","confidence":0.41121578216552734,"words":[],"status":20000000}}
2019-08-13 16:45:55 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:45:55 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:45:55 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"269ce7c728c646acbdc23ee82cd30ec1","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":2,"time":53550,"result":"我，我想我想钱没没写，现在为什我这我我，我是企业股职工啊，我就说您是在成都这边工作，对吧，没有没有呃，那您在什么地方工作了，漳州在达州，你是通过什么地方呃了解到我们电台的嘛，被推我确认环保呃，您是在您是在成都这边吗，还在达州了，打着","confidence":0.41460391879081726,"words":[],"status":20000000}}
2019-08-13 16:45:55 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:45:56 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:45:56 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"657b5819fb5842c08298e3ac553b9122","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":2,"time":54150,"result":"我，我想我想钱没没写，现在为什我这我我，我是企业股职工啊，我就说您是在成都这边工作，对吧，没有没有呃，那您在什么地方工作了，漳州在达州，你是通过什么地方呃了解到我们电台的嘛，被推我确认环保呃，您是在您是在成都这边吗，还在达州了打折再","confidence":0.4120388329029083,"words":[],"status":20000000}}
2019-08-13 16:45:56 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:45:56 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:45:56 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"b2114e3db6834ae8857a070c49a50cce","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":2,"time":54750,"result":"我，我想我想钱没没写，现在为什我这我我，我是企业股职工啊，我就说您是在成都这边工作，对吧，没有没有呃，那您在什么地方工作了，漳州在达州，你是通过什么地方呃了解到我们电台的嘛，被推我确认环保呃，您是在您是在成都这边吗，还在达州了打车在达州啊","confidence":0.4111107587814331,"words":[],"status":20000000}}
2019-08-13 16:45:56 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:45:58 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:45:58 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"df6641c1314b4bf3a00541e5a87e71d4","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":2,"time":56550,"result":"我，我想我想钱没没写，现在为什我这我我，我是企业股职工啊，我就说您是在成都这边工作，对吧，没有没有呃，那您在什么地方工作了，漳州在达州，你是通过什么地方呃了解到我们电台的嘛，被推我确认环保呃，您是在您是在成都这边吗，还在达州了打车在达州啊嗯呃那您","confidence":0.4137181043624878,"words":[],"status":20000000}}
2019-08-13 16:45:58 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:45:59 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:45:59 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"47b6177f53c7472c85ec9adcfc9fd38f","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":2,"time":57150,"result":"我，我想我想钱没没写，现在为什我这我我，我是企业股职工啊，我就说您是在成都这边工作，对吧，没有没有呃，那您在什么地方工作了，漳州在达州，你是通过什么地方呃了解到我们电台的嘛，被推我确认环保呃，您是在您是在成都这边吗，还在达州了打车在达州啊嗯呃那您就说有时","confidence":0.41809067130088806,"words":[],"status":20000000}}
2019-08-13 16:45:59 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:45:59 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:45:59 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"d0c9c773aa4246b7b1f714b8b425e6eb","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":2,"time":57750,"result":"我，我想我想钱没没写，现在为什我这我我，我是企业股职工啊，我就说您是在成都这边工作，对吧，没有没有呃，那您在什么地方工作了，漳州在达州，你是通过什么地方呃了解到我们电台的嘛，被推我确认环保呃，您是在您是在成都这边吗，还在达州了打车在达州啊嗯呃那您就说有时间到成都这","confidence":0.41320309042930603,"words":[],"status":20000000}}
2019-08-13 16:45:59 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:46:00 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:46:00 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"84c754aaeb6447a9850d4f0f4efde9cc","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":2,"time":58550,"result":"我，我想我想钱没没写，现在为什我这我我，我是企业股职工啊，我就说您是在成都这边工作，对吧，没有没有呃，那您在什么地方工作了，漳州在达州，你是通过什么地方呃了解到我们电台的嘛，被推我确认环保呃，您是在您是在成都这边吗，还在达州了打车在达州啊嗯呃那您就说有时间到成都这边来办理吗","confidence":0.4125908613204956,"words":[],"status":20000000}}
2019-08-13 16:46:00 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:46:01 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:46:01 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"7d09235b6c0d4e22802c1df092d0954a","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":2,"time":59550,"result":"我，我想我想钱没没写，现在为什我这我我，我是企业股职工啊，我就说您是在成都这边工作，对吧，没有没有呃，那您在什么地方工作了，漳州在达州，你是通过什么地方呃了解到我们电台的嘛，被推我确认环保呃，您是在您是在成都这边吗，还在达州了打车在达州啊嗯呃那您就说有时间到成都这边来办理吗，所有深","confidence":0.4137028157711029,"words":[],"status":20000000}}
2019-08-13 16:46:01 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:46:02 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:46:02 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"ccf417b1f83f4a9aad0737703aaf7f94","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":2,"time":60150,"result":"我，我想我想钱没没写，现在为什我这我我，我是企业股职工啊，我就说您是在成都这边工作，对吧，没有没有呃，那您在什么地方工作了，漳州在达州，你是通过什么地方呃了解到我们电台的嘛，被推我确认环保呃，您是在您是在成都这边吗，还在达州了打车在达州啊嗯呃那您就说有时间到成都这边来办理吗，所有深度朋友","confidence":0.4167012870311737,"words":[],"status":20000000}}
2019-08-13 16:46:02 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:46:02 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:46:02 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"dab1757c8fda409c884d7ad3c8dcb874","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":2,"time":60750,"result":"我，我想我想钱没没写，现在为什我这我我，我是企业股职工啊，我就说您是在成都这边工作，对吧，没有没有呃，那您在什么地方工作了，漳州在达州，你是通过什么地方呃了解到我们电台的嘛，被推我确认环保呃，您是在您是在成都这边吗，还在达州了打车在达州啊嗯呃那您就说有时间到成都这边来办理吗，所有深度朋友聊","confidence":0.41353100538253784,"words":[],"status":20000000}}
2019-08-13 16:46:02 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:46:03 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:46:03 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"SentenceEnd","status":20000000,"message_id":"baa6ca0ed8294e48bf2469850fa5c10f","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":2,"time":61040,"begin_time":28820,"result":"我，我想我想钱没没写，现在为什我这我我，我是企业股职工啊，我就说您是在成都这边工作，对吧，没有没有呃，那您在什么地方工作了，漳州在达州，你是通过什么地方呃了解到我们电台的嘛，被推我确认环保呃，您是在您是在成都这边吗，还在达州了打车在达州啊嗯呃那您就说有时间到成都这边来办理吗，所有深度朋友聊聊聊聊好吵","confidence":0.41270819306373596,"words":[],"status":20000000,"stash_result":{"sentenceId":0,"beginTime":0,"text":"","currentTime":0}}}
2019-08-13 16:46:03 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:46:04 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:46:04 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"SentenceBegin","status":20000000,"message_id":"0ba3e9b1bd4d42cd846e351b241027f9","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":3,"time":61190}}
2019-08-13 16:46:04 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:46:05 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:46:05 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"fbdfeeafdf8e443f99ed199db382d76f","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":3,"time":63150,"result":"啊您就","confidence":0.3304150104522705,"words":[],"status":20000000}}
2019-08-13 16:46:05 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:46:05 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:46:05 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"1258f46140cd4d2f80c75a35d462c4d2","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":3,"time":63750,"result":"啊，您就说平","confidence":0.42647168040275574,"words":[],"status":20000000}}
2019-08-13 16:46:05 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:46:06 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:46:06 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"72d06a7f26ff437eabde7cf669f1da4b","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":3,"time":64350,"result":"啊，您就说，平常你都是","confidence":0.42497989535331726,"words":[],"status":20000000}}
2019-08-13 16:46:06 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:46:07 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
2019-08-13 16:46:07 AliSpeech_C++SDK(INFO)[140214709683968]: convertResult:51 Response: {"header":{"namespace":"SpeechTranscriber","name":"TranscriptionResultChanged","status":20000000,"message_id":"c4355e97912b4f9d945a37eba616b986","task_id":"73bcd2184fd4467ab91e75b846133f09","status_text":"Gateway:SUCCESS:Success."},"payload":{"index":3,"time":64950,"result":"啊，您就说，平常你都是在打折不","confidence":0.39145874977111816,"words":[],"status":20000000}}
2019-08-13 16:46:07 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:469 End HandlerFrame.
2019-08-13 16:46:07 AliSpeech_C++SDK(INFO)[140214709683968]: handlerFrame:379 Begin HandlerFrame.
